Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Angola,AGO,"May 19, 2020",1.46
Angola,AGO,"May 20, 2020",1.521
Angola,AGO,"May 21, 2020",1.582
Angola,AGO,"May 22, 2020",1.765
Angola,AGO,"May 23, 2020",1.826
Anguilla,AIA,"Mar 27, 2020",133.316
Anguilla,AIA,"Mar 28, 2020",133.316
Anguilla,AIA,"Mar 29, 2020",133.316
Anguilla,AIA,"Mar 30, 2020",133.316
Anguilla,AIA,"Mar 31, 2020",133.316
Anguilla,AIA,"Apr 1, 2020",133.316
Anguilla,AIA,"Apr 2, 2020",133.316
Anguilla,AIA,"Apr 3, 2020",199.973
Anguilla,AIA,"Apr 4, 2020",199.973
Anguilla,AIA,"Apr 5, 2020",199.973
Anguilla,AIA,"Apr 6, 2020",199.973
Anguilla,AIA,"Apr 7, 2020",199.973
Anguilla,AIA,"Apr 8, 2020",199.973
Anguilla,AIA,"Apr 9, 2020",199.973
Anguilla,AIA,"Apr 10, 2020",199.973
Anguilla,AIA,"Apr 11, 2020",199.973
Anguilla,AIA,"Apr 12, 2020",199.973
Anguilla,AIA,"Apr 13, 2020",199.973
Anguilla,AIA,"Apr 14, 2020",199.973
Anguilla,AIA,"Apr 15, 2020",199.973
Anguilla,AIA,"Apr 16, 2020",199.973
Anguilla,AIA,"Apr 17, 2020",199.973
Anguilla,AIA,"Apr 18, 2020",199.973
Anguilla,AIA,"Apr 19, 2020",199.973
Anguilla,AIA,"Apr 20, 2020",199.973
Anguilla,AIA,"Apr 21, 2020",199.973
Anguilla,AIA,"Apr 22, 2020",199.973
Anguilla,AIA,"Apr 23, 2020",199.973
Anguilla,AIA,"Apr 24, 2020",199.973
Anguilla,AIA,"Apr 25, 2020",199.973
Anguilla,AIA,"Apr 26, 2020",199.973
Anguilla,AIA,"Apr 27, 2020",199.973
Anguilla,AIA,"Apr 28, 2020",199.973
Anguilla,AIA,"Apr 29, 2020",199.973
Anguilla,AIA,"Apr 30, 2020",199.973
Anguilla,AIA,"May 1, 2020",199.973
Anguilla,AIA,"May 2, 2020",199.973
Anguilla,AIA,"May 3, 2020",199.973
Anguilla,AIA,"May 4, 2020",199.973
Anguilla,AIA,"May 5, 2020",199.973
Anguilla,AIA,"May 6, 2020",199.973
Anguilla,AIA,"May 7, 2020",199.973
Anguilla,AIA,"May 8, 2020",199.973
Anguilla,AIA,"May 9, 2020",199.973
Anguilla,AIA,"May 10, 2020",199.973
Anguilla,AIA,"May 11, 2020",199.973
Anguilla,AIA,"May 12, 2020",199.973
Anguilla,AIA,"May 13, 2020",199.973
Anguilla,AIA,"May 14, 2020",199.973
Anguilla,AIA,"May 15, 2020",199.973
Anguilla,AIA,"May 16, 2020",199.973
Anguilla,AIA,"May 17, 2020",199.973
Anguilla,AIA,"May 18, 2020",199.973
Anguilla,AIA,"May 19, 2020",199.973
Anguilla,AIA,"May 20, 2020",199.973
Anguilla,AIA,"May 21, 2020",199.973
Anguilla,AIA,"May 22, 2020",199.973
Anguilla,AIA,"May 23, 2020",199.973
Antigua and Barbuda,ATG,"Mar 15, 2020",10.212
Antigua and Barbuda,ATG,"Mar 21, 2020",10.212
Antigua and Barbuda,ATG,"Mar 22, 2020",10.212
Antigua and Barbuda,ATG,"Mar 23, 2020",10.212
Antigua and Barbuda,ATG,"Mar 24, 2020",10.212
Antigua and Barbuda,ATG,"Mar 25, 2020",30.635
Antigua and Barbuda,ATG,"Mar 26, 2020",30.635
Antigua and Barbuda,ATG,"Mar 27, 2020",71.481
Antigua and Barbuda,ATG,"Mar 28, 2020",71.481
Antigua and Barbuda,ATG,"Mar 29, 2020",71.481
Antigua and Barbuda,ATG,"Mar 30, 2020",71.481
Antigua and Barbuda,ATG,"Mar 31, 2020",71.481
Antigua and Barbuda,ATG,"Apr 1, 2020",71.481
Antigua and Barbuda,ATG,"Apr 2, 2020",71.481
Antigua and Barbuda,ATG,"Apr 3, 2020",91.904
Antigua and Barbuda,ATG,"Apr 4, 2020",153.174
Antigua and Barbuda,ATG,"Apr 5, 2020",153.174
Antigua and Barbuda,ATG,"Apr 6, 2020",153.174
Antigua and Barbuda,ATG,"Apr 7, 2020",153.174
Antigua and Barbuda,ATG,"Apr 8, 2020",153.174
Antigua and Barbuda,ATG,"Apr 9, 2020",153.174
Antigua and Barbuda,ATG,"Apr 10, 2020",194.02
Antigua and Barbuda,ATG,"Apr 11, 2020",214.443
Antigua and Barbuda,ATG,"Apr 12, 2020",214.443
Antigua and Barbuda,ATG,"Apr 13, 2020",214.443
Antigua and Barbuda,ATG,"Apr 14, 2020",234.866
Antigua and Barbuda,ATG,"Apr 15, 2020",234.866
Antigua and Barbuda,ATG,"Apr 16, 2020",234.866
Antigua and Barbuda,ATG,"Apr 17, 2020",234.866
Antigua and Barbuda,ATG,"Apr 18, 2020",234.866
Antigua and Barbuda,ATG,"Apr 19, 2020",234.866
Antigua and Barbuda,ATG,"Apr 20, 2020",234.866
Antigua and Barbuda,ATG,"Apr 21, 2020",234.866
Antigua and Barbuda,ATG,"Apr 22, 2020",245.078
Antigua and Barbuda,ATG,"Apr 23, 2020",245.078
Antigua and Barbuda,ATG,"Apr 24, 2020",245.078
Antigua and Barbuda,ATG,"Apr 25, 2020",245.078
Antigua and Barbuda,ATG,"Apr 26, 2020",245.078
Antigua and Barbuda,ATG,"Apr 27, 2020",245.078
Antigua and Barbuda,ATG,"Apr 28, 2020",245.078
Antigua and Barbuda,ATG,"Apr 29, 2020",245.078
Antigua and Barbuda,ATG,"Apr 30, 2020",245.078
Antigua and Barbuda,ATG,"May 1, 2020",245.078
Antigua and Barbuda,ATG,"May 2, 2020",255.29
Antigua and Barbuda,ATG,"May 3, 2020",255.29
Antigua and Barbuda,ATG,"May 4, 2020",255.29
Antigua and Barbuda,ATG,"May 5, 2020",255.29
Antigua and Barbuda,ATG,"May 6, 2020",255.29
Antigua and Barbuda,ATG,"May 7, 2020",255.29
Antigua and Barbuda,ATG,"May 8, 2020",255.29
Antigua and Barbuda,ATG,"May 9, 2020",255.29
Antigua and Barbuda,ATG,"May 10, 2020",255.29
Antigua and Barbuda,ATG,"May 11, 2020",255.29
Antigua and Barbuda,ATG,"May 12, 2020",255.29
Antigua and Barbuda,ATG,"May 13, 2020",255.29
Antigua and Barbuda,ATG,"May 14, 2020",255.29
Antigua and Barbuda,ATG,"May 15, 2020",255.29
Antigua and Barbuda,ATG,"May 16, 2020",255.29
Antigua and Barbuda,ATG,"May 17, 2020",255.29
Antigua and Barbuda,ATG,"May 18, 2020",255.29
Antigua and Barbuda,ATG,"May 19, 2020",255.29
Antigua and Barbuda,ATG,"May 20, 2020",255.29
Antigua and Barbuda,ATG,"May 21, 2020",255.29
Antigua and Barbuda,ATG,"May 22, 2020",255.29
Antigua and Barbuda,ATG,"May 23, 2020",255.29
Argentina,ARG,"Mar 4, 2020",0.022
Argentina,ARG,"Mar 6, 2020",0.044
Argentina,ARG,"Mar 7, 2020",0.177
Argentina,ARG,"Mar 8, 2020",0.199
Argentina,ARG,"Mar 9, 2020",0.266
Argentina,ARG,"Mar 11, 2020",0.42
Argentina,ARG,"Mar 13, 2020",0.686
Argentina,ARG,"Mar 14, 2020",0.752
Argentina,ARG,"Mar 15, 2020",0.996
Argentina,ARG,"Mar 16, 2020",1.239
Argentina,ARG,"Mar 17, 2020",1.438
Argentina,ARG,"Mar 18, 2020",1.748
Argentina,ARG,"Mar 19, 2020",2.146
Argentina,ARG,"Mar 20, 2020",2.832
Argentina,ARG,"Mar 21, 2020",3.496
Argentina,ARG,"Mar 22, 2020",4.978
Argentina,ARG,"Mar 23, 2020",5.886
Argentina,ARG,"Mar 24, 2020",6.66
Argentina,ARG,"Mar 25, 2020",8.563
Argentina,ARG,"Mar 26, 2020",11.107
Argentina,ARG,"Mar 27, 2020",13.032
Argentina,ARG,"Mar 28, 2020",15.267
Argentina,ARG,"Mar 29, 2020",16.484
Argentina,ARG,"Mar 30, 2020",18.143
Argentina,ARG,"Mar 31, 2020",21.374
Argentina,ARG,"Apr 1, 2020",21.374
Argentina,ARG,"Apr 2, 2020",25.069
Argentina,ARG,"Apr 3, 2020",25.069
Argentina,ARG,"Apr 4, 2020",27.989
Argentina,ARG,"Apr 5, 2020",32.105
Argentina,ARG,"Apr 6, 2020",34.384
Argentina,ARG,"Apr 7, 2020",36.021
Argentina,ARG,"Apr 8, 2020",37.946
Argentina,ARG,"Apr 9, 2020",39.716
Argentina,ARG,"Apr 10, 2020",41.907
Argentina,ARG,"Apr 11, 2020",43.699
Argentina,ARG,"Apr 12, 2020",47.283
Argentina,ARG,"Apr 13, 2020",48.743
Argentina,ARG,"Apr 14, 2020",50.27
Argentina,ARG,"Apr 15, 2020",53.81
Argentina,ARG,"Apr 16, 2020",53.81
Argentina,ARG,"Apr 17, 2020",56.642
Argentina,ARG,"Apr 18, 2020",58.811
Argentina,ARG,"Apr 19, 2020",62.572
Argentina,ARG,"Apr 20, 2020",64.829
Argentina,ARG,"Apr 21, 2020",66.82
Argentina,ARG,"Apr 22, 2020",69.299
Argentina,ARG,"Apr 23, 2020",72.485
Argentina,ARG,"Apr 24, 2020",75.737
Argentina,ARG,"Apr 25, 2020",75.737
Argentina,ARG,"Apr 26, 2020",83.348
Argentina,ARG,"Apr 27, 2020",83.348
Argentina,ARG,"Apr 28, 2020",88.283
Argentina,ARG,"Apr 29, 2020",91.026
Argentina,ARG,"Apr 30, 2020",94.522
Argentina,ARG,"May 1, 2020",97.686
Argentina,ARG,"May 2, 2020",99.987
Argentina,ARG,"May 3, 2020",103.284
Argentina,ARG,"May 4, 2020",105.541
Argentina,ARG,"May 5, 2020",107.842
Argentina,ARG,"May 6, 2020",110.785
Argentina,ARG,"May 7, 2020",114.944
Argentina,ARG,"May 8, 2020",118.551
Argentina,ARG,"May 9, 2020",123.861
Argentina,ARG,"May 10, 2020",127.512
Argentina,ARG,"May 11, 2020",127.8
Argentina,ARG,"May 12, 2020",133.22
Argentina,ARG,"May 13, 2020",144.925
Argentina,ARG,"May 14, 2020",151.917
Argentina,ARG,"May 15, 2020",157.559
Argentina,ARG,"May 16, 2020",165.192
Argentina,ARG,"May 17, 2020",172.405
Argentina,ARG,"May 18, 2020",172.405
Argentina,ARG,"May 19, 2020",184.929
Argentina,ARG,"May 20, 2020",194.62
Argentina,ARG,"May 21, 2020",205.108
Argentina,ARG,"May 22, 2020",219.445
Argentina,ARG,"May 23, 2020",235.332
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",0.337
Armenia,ARM,"Mar 2, 2020",0.337
Armenia,ARM,"Mar 12, 2020",1.35
Armenia,ARM,"Mar 13, 2020",2.025
Armenia,ARM,"Mar 14, 2020",4.387
Armenia,ARM,"Mar 15, 2020",6.749
Armenia,ARM,"Mar 16, 2020",10.124
Armenia,ARM,"Mar 17, 2020",17.548
Armenia,ARM,"Mar 18, 2020",26.323
Armenia,ARM,"Mar 19, 2020",38.809
Armenia,ARM,"Mar 20, 2020",41.171
Armenia,ARM,"Mar 21, 2020",45.896
Armenia,ARM,"Mar 22, 2020",53.995
Armenia,ARM,"Mar 23, 2020",64.119
Armenia,ARM,"Mar 24, 2020",65.469
Armenia,ARM,"Mar 25, 2020",89.429
Armenia,ARM,"Mar 26, 2020",97.866
Armenia,ARM,"Mar 27, 2020",111.027
Armenia,ARM,"Mar 28, 2020",125.539
Armenia,ARM,"Mar 29, 2020",143.087
Armenia,ARM,"Mar 30, 2020",143.087
Armenia,ARM,"Mar 31, 2020",162.66
Armenia,ARM,"Apr 1, 2020",179.534
Armenia,ARM,"Apr 2, 2020",192.695
Armenia,ARM,"Apr 3, 2020",223.742
Armenia,ARM,"Apr 4, 2020",248.377
Armenia,ARM,"Apr 5, 2020",259.851
Armenia,ARM,"Apr 6, 2020",277.4
Armenia,ARM,"Apr 7, 2020",281.112
Armenia,ARM,"Apr 8, 2020",287.861
Armenia,ARM,"Apr 9, 2020",297.31
Armenia,ARM,"Apr 10, 2020",310.809
Armenia,ARM,"Apr 11, 2020",316.209
Armenia,ARM,"Apr 12, 2020",326.333
Armenia,ARM,"Apr 13, 2020",341.856
Armenia,ARM,"Apr 14, 2020",350.63
Armenia,ARM,"Apr 15, 2020",374.928
Armenia,ARM,"Apr 16, 2020",391.127
Armenia,ARM,"Apr 17, 2020",405.3
Armenia,ARM,"Apr 18, 2020",421.161
Armenia,ARM,"Apr 19, 2020",435.673
Armenia,ARM,"Apr 20, 2020",451.871
Armenia,ARM,"Apr 21, 2020",472.794
Armenia,ARM,"Apr 22, 2020",497.092
Armenia,ARM,"Apr 23, 2020",513.965
Armenia,ARM,"Apr 24, 2020",538.601
Armenia,ARM,"Apr 25, 2020",565.936
Armenia,ARM,"Apr 26, 2020",589.221
Armenia,ARM,"Apr 27, 2020",610.144
Armenia,ARM,"Apr 28, 2020",630.055
Armenia,ARM,"Apr 29, 2020",651.99
Armenia,ARM,"Apr 30, 2020",651.99
Armenia,ARM,"May 1, 2020",697.211
Armenia,ARM,"May 2, 2020",724.884
Armenia,ARM,"May 3, 2020",767.067
Armenia,ARM,"May 4, 2020",805.201
Armenia,ARM,"May 5, 2020",846.035
Armenia,ARM,"May 6, 2020",883.832
Armenia,ARM,"May 7, 2020",938.839
Armenia,ARM,"May 8, 2020",973.261
Armenia,ARM,"May 9, 2020",1022.194
Armenia,ARM,"May 10, 2020",1071.464
Armenia,ARM,"May 11, 2020",1118.035
Armenia,ARM,"May 12, 2020",1144.695
Armenia,ARM,"May 13, 2020",1193.966
Armenia,ARM,"May 14, 2020",1254.71
Armenia,ARM,"May 15, 2020",1302.631
Armenia,ARM,"May 16, 2020",1364.725
Armenia,ARM,"May 17, 2020",1445.38
Armenia,ARM,"May 18, 2020",1509.162
Armenia,ARM,"May 19, 2020",1627.614
Armenia,ARM,"May 20, 2020",1701.182
Armenia,ARM,"May 21, 2020",1778.8
Armenia,ARM,"May 22, 2020",1891.852
Armenia,ARM,"May 23, 2020",2000.517
Aruba,ABW,"Mar 13, 2020",18.733
Aruba,ABW,"Mar 20, 2020",37.465
Aruba,ABW,"Mar 24, 2020",112.395
Aruba,ABW,"Mar 25, 2020",159.227
Aruba,ABW,"Mar 26, 2020",177.959
Aruba,ABW,"Mar 27, 2020",262.256
Aruba,ABW,"Mar 28, 2020",262.256
Aruba,ABW,"Mar 29, 2020",262.256
Aruba,ABW,"Mar 30, 2020",468.314
Aruba,ABW,"Apr 1, 2020",515.145
Aruba,ABW,"Apr 2, 2020",515.145
Aruba,ABW,"Apr 3, 2020",561.977
Aruba,ABW,"Apr 4, 2020",580.709
Aruba,ABW,"Apr 5, 2020",599.442
Aruba,ABW,"Apr 6, 2020",599.442
Aruba,ABW,"Apr 7, 2020",665.006
Aruba,ABW,"Apr 8, 2020",693.105
Aruba,ABW,"Apr 9, 2020",721.203
Aruba,ABW,"Apr 10, 2020",768.035
Aruba,ABW,"Apr 11, 2020",805.5
Aruba,ABW,"Apr 12, 2020",861.698
Aruba,ABW,"Apr 13, 2020",861.698
Aruba,ABW,"Apr 14, 2020",861.698
Aruba,ABW,"Apr 15, 2020",861.698
Aruba,ABW,"Apr 16, 2020",871.064
Aruba,ABW,"Apr 17, 2020",889.796
Aruba,ABW,"Apr 18, 2020",899.163
Aruba,ABW,"Apr 19, 2020",899.163
Aruba,ABW,"Apr 20, 2020",908.529
Aruba,ABW,"Apr 21, 2020",908.529
Aruba,ABW,"Apr 22, 2020",908.529
Aruba,ABW,"Apr 23, 2020",936.628
Aruba,ABW,"Apr 24, 2020",936.628
Aruba,ABW,"Apr 25, 2020",936.628
Aruba,ABW,"Apr 26, 2020",936.628
Aruba,ABW,"Apr 27, 2020",936.628
Aruba,ABW,"Apr 28, 2020",936.628
Aruba,ABW,"Apr 29, 2020",936.628
Aruba,ABW,"Apr 30, 2020",936.628
Aruba,ABW,"May 1, 2020",936.628
Aruba,ABW,"May 2, 2020",936.628
Aruba,ABW,"May 3, 2020",936.628
Aruba,ABW,"May 4, 2020",936.628
Aruba,ABW,"May 5, 2020",936.628
Aruba,ABW,"May 6, 2020",936.628
Aruba,ABW,"May 7, 2020",945.994
Aruba,ABW,"May 8, 2020",945.994
Aruba,ABW,"May 9, 2020",945.994
Aruba,ABW,"May 10, 2020",945.994
Aruba,ABW,"May 11, 2020",945.994
Aruba,ABW,"May 12, 2020",945.994
Aruba,ABW,"May 13, 2020",945.994
Aruba,ABW,"May 14, 2020",945.994
Aruba,ABW,"May 15, 2020",945.994
Aruba,ABW,"May 16, 2020",945.994
Aruba,ABW,"May 17, 2020",945.994
Aruba,ABW,"May 18, 2020",945.994
Aruba,ABW,"May 19, 2020",945.994
Aruba,ABW,"May 20, 2020",945.994
Aruba,ABW,"May 21, 2020",945.994
Aruba,ABW,"May 22, 2020",945.994
Aruba,ABW,"May 23, 2020",945.994
Asia,,"Dec 31, 2019",0.006
Asia,,"Jan 1, 2020",0.006
Asia,,"Jan 2, 2020",0.006
Asia,,"Jan 3, 2020",0.009
Asia,,"Jan 4, 2020",0.009
Asia,,"Jan 5, 2020",0.013
Asia,,"Jan 6, 2020",0.013
Asia,,"Jan 7, 2020",0.013
Asia,,"Jan 8, 2020",0.013
Asia,,"Jan 9, 2020",0.013
Asia,,"Jan 10, 2020",0.013
Asia,,"Jan 11, 2020",0.013
Asia,,"Jan 12, 2020",0.013
Asia,,"Jan 13, 2020",0.013
Asia,,"Jan 14, 2020",0.013
Asia,,"Jan 15, 2020",0.013
Asia,,"Jan 16, 2020",0.013
Asia,,"Jan 17, 2020",0.014
Asia,,"Jan 18, 2020",0.018
Asia,,"Jan 19, 2020",0.047
Asia,,"Jan 20, 2020",0.051
Asia,,"Jan 21, 2020",0.084
Asia,,"Jan 22, 2020",0.115
Asia,,"Jan 23, 2020",0.136
Asia,,"Jan 24, 2020",0.193
Asia,,"Jan 25, 2020",0.29
Asia,,"Jan 26, 2020",0.434
Asia,,"Jan 27, 2020",0.605
Asia,,"Jan 28, 2020",0.985
Asia,,"Jan 29, 2020",1.303
Asia,,"Jan 30, 2020",1.68
Asia,,"Jan 31, 2020",2.11
Asia,,"Feb 1, 2020",2.565
Asia,,"Feb 2, 2020",3.126
Asia,,"Feb 3, 2020",3.732
Asia,,"Feb 4, 2020",4.43
Asia,,"Feb 5, 2020",5.269
Asia,,"Feb 6, 2020",6.075
Asia,,"Feb 7, 2020",6.759
Asia,,"Feb 8, 2020",7.498
Asia,,"Feb 9, 2020",8.062
Asia,,"Feb 10, 2020",8.705
Asia,,"Feb 11, 2020",9.242
Asia,,"Feb 12, 2020",9.68
Asia,,"Feb 13, 2020",12.944
Asia,,"Feb 14, 2020",13.842
Asia,,"Feb 15, 2020",14.393
Asia,,"Feb 16, 2020",14.83
Asia,,"Feb 17, 2020",15.275
Asia,,"Feb 18, 2020",15.684
Asia,,"Feb 19, 2020",16.066
Asia,,"Feb 20, 2020",16.164
Asia,,"Feb 21, 2020",16.375
Asia,,"Feb 22, 2020",16.601
Asia,,"Feb 23, 2020",16.804
Asia,,"Feb 24, 2020",16.893
Asia,,"Feb 25, 2020",17.039
Asia,,"Feb 26, 2020",17.201
Asia,,"Feb 27, 2020",17.414
Asia,,"Feb 28, 2020",17.612
Asia,,"Feb 29, 2020",17.941
Asia,,"Mar 1, 2020",18.243
Asia,,"Mar 2, 2020",18.53
Asia,,"Mar 3, 2020",18.804
Asia,,"Mar 4, 2020",19.13
Asia,,"Mar 5, 2020",19.4
Asia,,"Mar 6, 2020",19.693
Asia,,"Mar 7, 2020",20.115
Asia,,"Mar 8, 2020",20.465
Asia,,"Mar 9, 2020",20.716
Asia,,"Mar 10, 2020",20.914
Asia,,"Mar 11, 2020",21.203
Asia,,"Mar 12, 2020",21.555
Asia,,"Mar 13, 2020",21.85
Asia,,"Mar 14, 2020",22.244
Asia,,"Mar 15, 2020",22.632
Asia,,"Mar 16, 2020",23.051
Asia,,"Mar 17, 2020",23.444
Asia,,"Mar 18, 2020",23.864
Asia,,"Mar 19, 2020",24.317
Asia,,"Mar 20, 2020",24.835
Asia,,"Mar 21, 2020",25.382
Asia,,"Mar 22, 2020",26.024
Asia,,"Mar 23, 2020",26.614
Asia,,"Mar 24, 2020",27.307
Asia,,"Mar 25, 2020",28.196
Asia,,"Mar 26, 2020",29.191
Asia,,"Mar 27, 2020",30.351
Asia,,"Mar 28, 2020",31.868
Asia,,"Mar 29, 2020",33.457
Asia,,"Mar 30, 2020",34.989
Asia,,"Mar 31, 2020",36.627
Asia,,"Apr 1, 2020",38.306
Asia,,"Apr 2, 2020",40.122
Asia,,"Apr 3, 2020",42.034
Asia,,"Apr 4, 2020",43.393
Asia,,"Apr 5, 2020",46.05
Asia,,"Apr 6, 2020",48.25
Asia,,"Apr 7, 2020",50.268
Asia,,"Apr 8, 2020",52.34
Asia,,"Apr 9, 2020",54.393
Asia,,"Apr 10, 2020",56.585
Asia,,"Apr 11, 2020",58.966
Asia,,"Apr 12, 2020",61.786
Asia,,"Apr 13, 2020",64.268
Asia,,"Apr 14, 2020",66.802
Asia,,"Apr 15, 2020",69.222
Asia,,"Apr 16, 2020",71.682
Asia,,"Apr 17, 2020",74.481
Asia,,"Apr 18, 2020",77.03
Asia,,"Apr 19, 2020",79.68
Asia,,"Apr 20, 2020",82.332
Asia,,"Apr 21, 2020",85.39
Asia,,"Apr 22, 2020",88.253
Asia,,"Apr 23, 2020",90.728
Asia,,"Apr 24, 2020",93.644
Asia,,"Apr 25, 2020",96.47
Asia,,"Apr 26, 2020",99.151
Asia,,"Apr 27, 2020",101.617
Asia,,"Apr 28, 2020",104.008
Asia,,"Apr 29, 2020",106.53
Asia,,"Apr 30, 2020",109.279
Asia,,"May 1, 2020",112.09
Asia,,"May 2, 2020",114.975
Asia,,"May 3, 2020",117.596
Asia,,"May 4, 2020",120.328
Asia,,"May 5, 2020",123.452
Asia,,"May 6, 2020",126.518
Asia,,"May 7, 2020",130.035
Asia,,"May 8, 2020",133.412
Asia,,"May 9, 2020",136.849
Asia,,"May 10, 2020",140.34
Asia,,"May 11, 2020",144.095
Asia,,"May 12, 2020",147.426
Asia,,"May 13, 2020",151.414
Asia,,"May 14, 2020",155.323
Asia,,"May 15, 2020",159.332
Asia,,"May 16, 2020",163.66
Asia,,"May 17, 2020",167.937
Asia,,"May 18, 2020",172.469
Asia,,"May 19, 2020",176.934
Asia,,"May 20, 2020",181.576
Asia,,"May 21, 2020",186.471
Asia,,"May 22, 2020",191.707
Asia,,"May 23, 2020",196.854
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",0.039
Australia,AUS,"Jan 26, 2020",0.157
Australia,AUS,"Jan 27, 2020",0.157
Australia,AUS,"Jan 28, 2020",0.157
Australia,AUS,"Jan 29, 2020",0.157
Australia,AUS,"Jan 30, 2020",0.235
Australia,AUS,"Jan 31, 2020",0.275
Australia,AUS,"Feb 1, 2020",0.353
Australia,AUS,"Feb 2, 2020",0.431
Australia,AUS,"Feb 3, 2020",0.431
Australia,AUS,"Feb 4, 2020",0.431
Australia,AUS,"Feb 5, 2020",0.471
Australia,AUS,"Feb 6, 2020",0.51
Australia,AUS,"Feb 7, 2020",0.549
Australia,AUS,"Feb 8, 2020",0.549
Australia,AUS,"Feb 9, 2020",0.549
Australia,AUS,"Feb 10, 2020",0.549
Australia,AUS,"Feb 11, 2020",0.549
Australia,AUS,"Feb 12, 2020",0.549
Australia,AUS,"Feb 13, 2020",0.549
Australia,AUS,"Feb 14, 2020",0.588
Australia,AUS,"Feb 15, 2020",0.588
Australia,AUS,"Feb 16, 2020",0.588
Australia,AUS,"Feb 17, 2020",0.588
Australia,AUS,"Feb 18, 2020",0.588
Australia,AUS,"Feb 19, 2020",0.588
Australia,AUS,"Feb 20, 2020",0.588
Australia,AUS,"Feb 21, 2020",0.667
Australia,AUS,"Feb 22, 2020",0.824
Australia,AUS,"Feb 23, 2020",0.863
Australia,AUS,"Feb 24, 2020",0.863
Australia,AUS,"Feb 25, 2020",0.863
Australia,AUS,"Feb 26, 2020",0.863
Australia,AUS,"Feb 27, 2020",0.902
